parcel_id,objects_over,best_iou,chip
6940227,5,0.6691,g13_00017_17.tif
6940228,6,0.8775,g13_00017_17.tif
6084205,3,0.4692,g13_00017_18.tif
6084321,3,0.7603,g13_00017_18.tif
6084429,2,0.0667,g13_00017_18.tif
6092954,5,0.4515,g13_00017_18.tif
6092968,3,0.2143,g13_00017_18.tif
6092971,5,0.3897,g13_00017_18.tif
6092977,2,0.1278,g13_00017_18.tif
6092979,5,0.463,g13_00017_18.tif
6108633,4,0.6431,g13_00017_18.tif
6109207,4,0.4737,g13_00017_18.tif
6109287,3,0.3276,g13_00017_18.tif
6109328,4,0.8189,g13_00017_18.tif
6109658,4,0.802,g13_00017_18.tif
6112017,4,0.8806,g13_00017_18.tif
6112019,2,0.0095,g13_00017_18.tif
6112020,2,0.0233,g13_00017_18.tif
6112022,4,0.2692,g13_00017_18.tif
6112905,5,0.8022,g13_00017_18.tif
6131465,7,0.877,g13_00017_18.tif
6131467,4,0.7125,g13_00017_18.tif
6146992,8,0.4925,g13_00017_18.tif
6146993,5,0.7483,g13_00017_18.tif
6151740,3,0.6382,g13_00017_18.tif
6151741,7,0.4555,g13_00017_18.tif
6151743,6,0.8166,g13_00017_18.tif
6151793,6,0.6288,g13_00017_18.tif
6164514,1,0.6897,g13_00017_18.tif
6164517,3,0.2162,g13_00017_18.tif
6168840,3,0.4183,g13_00017_18.tif
6168893,7,0.846,g13_00017_18.tif
6168940,4,0.2399,g13_00017_18.tif
6169057,3,0.1062,g13_00017_18.tif
6169713,3,0.8563,g13_00017_18.tif
6193417,2,0.1623,g13_00017_18.tif
6212727,2,0.0226,g13_00017_18.tif
6232871,4,0.4934,g13_00017_18.tif
6232876,2,0.2644,g13_00017_18.tif
6232954,5,0.6159,g13_00017_18.tif
6239505,2,0.379,g13_00017_18.tif
6239507,5,0.8364,g13_00017_18.tif
6239509,2,0.1863,g13_00017_18.tif
6239511,1,0.0426,g13_00017_18.tif
6239512,2,0.4966,g13_00017_18.tif
6239524,4,0.1185,g13_00017_18.tif
6239528,2,0.1738,g13_00017_18.tif
6239746,4,0.1083,g13_00017_18.tif
6297786,1,0.0653,g13_00017_18.tif
6297788,3,0.364,g13_00017_18.tif
6297790,5,0.399,g13_00017_18.tif
6297791,4,0.2597,g13_00017_18.tif
6297926,10,0.3291,g13_00017_18.tif
6298613,5,0.7946,g13_00017_18.tif
6298617,4,0.8853,g13_00017_18.tif
6298624,2,0.1197,g13_00017_18.tif
6309519,3,0.63,g13_00017_18.tif
6309520,5,0.2724,g13_00017_18.tif
6373003,3,0.0907,g13_00017_18.tif
6373005,3,0.7182,g13_00017_18.tif
6375580,1,0.2195,g13_00017_18.tif
6375581,3,0.3325,g13_00017_18.tif
6410172,2,0.0366,g13_00017_18.tif
6411008,4,0.6824,g13_00017_18.tif
6411743,7,0.7218,g13_00017_18.tif
6500714,9,0.7185,g13_00017_18.tif
6500724,5,0.7929,g13_00017_18.tif
6500731,5,0.85,g13_00017_18.tif
6500739,5,0.3291,g13_00017_18.tif
6606637,5,0.7648,g13_00017_18.tif
6606662,6,0.4634,g13_00017_18.tif
6606913,4,0.7235,g13_00017_18.tif
6615112,7,0.4281,g13_00017_18.tif
6622108,6,0.4939,g13_00017_18.tif
6630066,4,0.8496,g13_00017_18.tif
6639549,4,0.8125,g13_00017_18.tif
6645614,5,0.8743,g13_00017_18.tif
6704745,5,0.5013,g13_00017_18.tif
6704749,2,0.1098,g13_00017_18.tif
6712320,5,0.5967,g13_00017_18.tif
6713230,2,0.7927,g13_00017_18.tif
6713269,4,0.4599,g13_00017_18.tif
6713276,2,0.3478,g13_00017_18.tif
6713286,3,0.1183,g13_00017_18.tif
6714168,3,0.0661,g13_00017_18.tif
6717422,5,0.4205,g13_00017_18.tif
6717427,3,0.8182,g13_00017_18.tif
6717449,7,0.5371,g13_00017_18.tif
6717456,5,0.2988,g13_00017_18.tif
6717457,3,0.417,g13_00017_18.tif
6800797,6,0.8459,g13_00017_18.tif
6800800,2,0.0861,g13_00017_18.tif
6800801,1,0.0163,g13_00017_18.tif
6853092,7,0.818,g13_00017_18.tif
6853094,3,0.6071,g13_00017_18.tif
6853097,3,0.3492,g13_00017_18.tif
6853113,5,0.2305,g13_00017_18.tif
6862171,4,0.512,g13_00017_18.tif
6873507,2,0.6237,g13_00017_18.tif
6873509,4,0.1317,g13_00017_18.tif
6873510,3,0.1396,g13_00017_18.tif
6881114,6,0.6504,g13_00017_18.tif
6881124,6,0.74,g13_00017_18.tif
6944704,3,0.494,g13_00017_18.tif
6944766,6,0.8232,g13_00017_18.tif
6944796,2,0.1881,g13_00017_18.tif
6955933,6,0.8037,g13_00017_18.tif
6084416,6,0.4444,g13_00018_0.tif
6108638,6,0.4634,g13_00018_0.tif
6109333,5,0.8505,g13_00018_0.tif
6109654,2,0.6369,g13_00018_0.tif
6109656,5,0.4959,g13_00018_0.tif
