country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px
slovenia,g13_00002_16.tif,6402188,18,0.03094,3.09,0.0,0,1.242
slovenia,g13_00002_16.tif,6983393,134,0.23032,23.03,0.0,0,2.204
slovenia,g13_00002_16.tif,7079929,127,0.21829,21.83,0.0,0,1.927
slovenia,g13_00002_17.tif,6113948,40,0.06875,6.88,0.0,0,1.927
slovenia,g13_00002_18.tif,6157272,11,0.01891,1.89,0.0,0,0.757
slovenia,g13_00003_12.tif,6166700,85,0.1461,14.61,0.0,0,2.204
slovenia,g13_00003_12.tif,6166702,54,0.09281,9.28,0.0,0,2.204
slovenia,g13_00003_12.tif,6166704,22,0.03781,3.78,0.0,0,1.437
slovenia,g13_00003_12.tif,6490468,44,0.07563,7.56,0.0,0,1.437
slovenia,g13_00003_12.tif,6490470,11,0.01891,1.89,0.0,0,0.757
slovenia,g13_00003_12.tif,6514417,674,1.15847,115.85,0.0,0,7.863
slovenia,g13_00003_12.tif,6514421,162,0.27844,27.84,0.0,0,2.897
slovenia,g13_00003_12.tif,6514422,290,0.49845,49.85,0.0,0,4.044
slovenia,g13_00003_12.tif,6572178,209,0.35923,35.92,0.0,0,3.725
slovenia,g13_00003_12.tif,6737064,98,0.16844,16.84,0.0,0,2.204
slovenia,g13_00003_12.tif,6910737,15,0.02578,2.58,0.0,0,1.242
slovenia,g13_00003_12.tif,6910738,31,0.05328,5.33,0.0,0,1.927
slovenia,g13_00003_12.tif,6910741,19,0.03266,3.27,0.0,0,0.757
slovenia,g13_00003_12.tif,6910746,95,0.16329,16.33,0.0,0,2.999
slovenia,g13_00003_13.tif,6166702,51,0.08766,8.77,0.0,0,2.069
slovenia,g13_00003_13.tif,6324650,49,0.08422,8.42,0.0,0,1.437
slovenia,g13_00003_13.tif,6324653,12,0.02063,2.06,0.0,0,0.757
slovenia,g13_00003_13.tif,6524321,238,0.40907,40.91,0.0,0,2.204
slovenia,g13_00003_13.tif,6524323,74,0.12719,12.72,0.0,0,2.069
slovenia,g13_00003_13.tif,6524324,7,0.01203,1.2,0.0,0,0.757
slovenia,g13_00003_13.tif,6524325,115,0.19766,19.77,0.0,0,2.999
slovenia,g13_00003_13.tif,6737065,155,0.26641,26.64,0.0,0,3.288
slovenia,g13_00003_13.tif,6737066,62,0.10657,10.66,0.0,0,2.571
slovenia,g13_00003_14.tif,6145881,47,0.08078,8.08,0.0,0,1.242
slovenia,g13_00003_14.tif,6145882,769,1.32175,132.18,0.0,0,8.501
slovenia,g13_00003_14.tif,6145886,5,0.00859,0.86,0.0,0,0.414
slovenia,g13_00003_14.tif,6145887,17,0.02922,2.92,0.0,0,0.757
slovenia,g13_00003_14.tif,6145890,113,0.19422,19.42,0.0,0,2.999
slovenia,g13_00003_14.tif,6145891,94,0.16157,16.16,0.0,0,2.897
slovenia,g13_00003_14.tif,6145892,157,0.26985,26.99,0.0,0,3.725
slovenia,g13_00003_14.tif,6145893,95,0.16329,16.33,0.0,0,2.069
slovenia,g13_00003_14.tif,6199100,52,0.08938,8.94,0.0,0,2.069
slovenia,g13_00003_14.tif,6394110,32,0.055,5.5,0.0,0,1.242
slovenia,g13_00003_14.tif,6446137,31,0.05328,5.33,0.0,0,1.437
slovenia,g13_00003_14.tif,6537426,24,0.04125,4.13,0.0,0,1.437
slovenia,g13_00003_14.tif,6560698,325,0.55861,55.86,0.0,0,4.821
slovenia,g13_00003_14.tif,6560699,180,0.30938,30.94,0.0,0,3.725
slovenia,g13_00003_14.tif,6774220,25,0.04297,4.3,0.0,0,0.757
slovenia,g13_00003_14.tif,6774225,28,0.04813,4.81,0.0,0,1.242
slovenia,g13_00003_14.tif,6872553,315,0.54142,54.14,0.0,0,4.821
slovenia,g13_00003_14.tif,7019528,14,0.02406,2.41,0.0,0,0.757
slovenia,g13_00003_14.tif,7019531,150,0.25782,25.78,0.0,0,4.044
slovenia,g13_00003_18.tif,6133722,406,0.69783,69.78,0.7956,1,5.38
slovenia,g13_00003_18.tif,6146415,166,0.28532,28.53,0.0,0,3.098
slovenia,g13_00003_18.tif,6146416,110,0.18907,18.91,0.0,0,2.999
slovenia,g13_00003_18.tif,6224238,457,0.78549,78.55,0.07,0,7.036
slovenia,g13_00003_18.tif,6224239,36,0.06188,6.19,0.0,0,1.242
slovenia,g13_00003_18.tif,6224304,218,0.3747,37.47,0.5,1,5.439
slovenia,g13_00003_18.tif,6224344,141,0.24235,24.24,0.0,0,2.069
slovenia,g13_00003_18.tif,6224464,43,0.07391,7.39,0.0,0,1.927
slovenia,g13_00003_18.tif,6625264,547,0.94018,94.02,0.7623,1,7.439
slovenia,g13_00003_18.tif,6736122,771,1.32519,132.52,0.2511,0,6.99
slovenia,g13_00003_18.tif,6862344,474,0.81471,81.47,0.8845,1,6.208
slovenia,g13_00003_18.tif,6862375,3792,6.51767,651.77,0.9275,1,19.452
slovenia,g13_00003_18.tif,6862397,2053,3.52869,352.87,0.644,1,14.485
slovenia,g13_00003_18.tif,6862405,33,0.05672,5.67,0.0251,0,1.437
slovenia,g13_00003_18.tif,6862407,1111,1.90958,190.96,0.8412,1,7.036
slovenia,g13_00003_18.tif,6862425,8,0.01375,1.38,0.004,0,0.414
slovenia,g13_00003_18.tif,6953125,1649,2.83429,283.43,0.8674,1,13.461
slovenia,g13_00003_18.tif,6953150,269,0.46236,46.24,0.3606,0,4.044
slovenia,g13_00003_18.tif,6970149,864,1.48504,148.5,0.0,0,10.347
slovenia,g13_00004_0.tif,6090653,19,0.03266,3.27,0.0,0,1.437
slovenia,g13_00004_0.tif,6090654,54,0.09281,9.28,0.0,0,1.927
slovenia,g13_00004_0.tif,6090658,10,0.01719,1.72,0.0,0,0.757
slovenia,g13_00004_0.tif,6111251,6,0.01031,1.03,0.0,0,0.414
slovenia,g13_00004_0.tif,6111252,60,0.10313,10.31,0.0,0,1.927
slovenia,g13_00004_0.tif,6208423,18,0.03094,3.09,0.0,0,1.242
slovenia,g13_00004_0.tif,6316528,364,0.62564,62.56,0.0,0,3.807
slovenia,g13_00004_0.tif,6316531,12,0.02063,2.06,0.0,0,0.414
slovenia,g13_00004_0.tif,6707003,180,0.30938,30.94,0.5628,1,4.413
slovenia,g13_00004_0.tif,6707008,80,0.1375,13.75,0.2429,0,2.897
slovenia,g13_00004_0.tif,6788595,61,0.10485,10.48,0.3443,0,2.069
slovenia,g13_00004_0.tif,6788596,690,1.18597,118.6,0.3797,0,8.729
slovenia,g13_00004_0.tif,6862344,421,0.72361,72.36,0.361,0,4.553
slovenia,g13_00004_0.tif,6862365,1818,3.12477,312.48,0.9183,1,15.891
slovenia,g13_00004_0.tif,6862366,2410,4.1423,414.23,0.8361,1,9.519
slovenia,g13_00004_0.tif,6862373,3498,6.01235,601.23,0.9257,1,20.689
slovenia,g13_00004_0.tif,6862394,2318,3.98417,398.42,0.4733,0,15.486
slovenia,g13_00004_0.tif,6862396,2239,3.84838,384.84,0.4714,0,15.572
slovenia,g13_00004_0.tif,6862397,6,0.01031,1.03,0.0,0,0.414
slovenia,g13_00004_0.tif,6910498,1421,2.44241,244.24,0.6897,1,13.288
slovenia,g13_00004_0.tif,6987753,126,0.21657,21.66,0.4683,0,2.897
slovenia,g13_00004_0.tif,7044089,243,0.41767,41.77,0.5967,1,3.807
slovenia,g13_00004_0.tif,7044092,285,0.48986,48.99,0.0105,0,4.821
slovenia,g13_00004_0.tif,7049957,26,0.04469,4.47,0.2069,0,1.242
slovenia,g13_00004_1.tif,6090656,748,1.28566,128.57,0.805,1,7.863
slovenia,g13_00004_1.tif,6094132,187,0.32141,32.14,0.0,0,3.098
slovenia,g13_00004_1.tif,6094133,11,0.01891,1.89,0.0,0,0.757
slovenia,g13_00004_1.tif,6094134,16,0.0275,2.75,0.0,0,0.757
slovenia,g13_00004_1.tif,6094137,409,0.70299,70.3,0.0,0,4.553
slovenia,g13_00004_1.tif,6094214,191,0.32829,32.83,0.7068,1,3.725
slovenia,g13_00004_1.tif,6165385,2252,3.87073,387.07,0.6106,1,13.461
slovenia,g13_00004_1.tif,6165391,486,0.83533,83.53,0.0,0,4.413
slovenia,g13_00004_1.tif,6267989,3763,6.46783,646.78,0.8456,1,12.856
slovenia,g13_00004_1.tif,6420102,47,0.08078,8.08,0.0,0,2.069
slovenia,g13_00004_1.tif,6443932,6,0.01031,1.03,0.0,0,0.414
slovenia,g13_00004_1.tif,6443934,365,0.62736,62.74,0.3781,0,6.99
slovenia,g13_00004_1.tif,6443941,660,1.13441,113.44,0.7545,1,6.051
slovenia,g13_00004_1.tif,6443952,98,0.16844,16.84,0.0,0,2.204
slovenia,g13_00004_1.tif,6444032,286,0.49158,49.16,0.7422,1,2.571
slovenia,g13_00004_1.tif,6444073,345,0.59298,59.3,0.542,1,3.098
slovenia,g13_00004_1.tif,6444273,450,0.77346,77.35,0.0,0,6.99
slovenia,g13_00004_1.tif,6444289,619,1.06393,106.39,0.496,0,5.89
slovenia,g13_00004_1.tif,6444732,2055,3.53213,353.21,0.4039,0,14.983
slovenia,g13_00004_1.tif,6503716,289,0.49673,49.67,0.769,1,5.439
slovenia,g13_00004_1.tif,6503721,459,0.78893,78.89,0.8017,1,4.886
slovenia,g13_00004_1.tif,6503913,396,0.68064,68.06,0.5783,1,5.439
slovenia,g13_00004_1.tif,6503966,8,0.01375,1.38,0.0,0,0.414
slovenia,g13_00004_1.tif,6504115,513,0.88174,88.17,0.7329,1,6.26
slovenia,g13_00004_1.tif,6504116,596,1.0244,102.44,0.6963,1,6.99
slovenia,g13_00004_1.tif,6504194,423,0.72705,72.71,0.721,1,4.268
slovenia,g13_00004_1.tif,6559607,595,1.02268,102.27,0.4101,0,2.897
slovenia,g13_00004_1.tif,6578268,385,0.66174,66.17,0.7714,1,6.26
slovenia,g13_00004_1.tif,6578397,434,0.74596,74.6,0.5625,1,4.553
slovenia,g13_00004_1.tif,6578410,388,0.66689,66.69,0.0462,0,7.036
slovenia,g13_00004_1.tif,6578413,509,0.87487,87.49,0.4617,0,4.821
slovenia,g13_00004_1.tif,6578415,103,0.17704,17.7,0.0556,0,1.242
slovenia,g13_00004_1.tif,6581409,2073,3.56306,356.31,0.0,0,13.633
slovenia,g13_00004_1.tif,6581410,10,0.01719,1.72,0.0,0,0.757
slovenia,g13_00004_1.tif,6581411,63,0.10828,10.83,0.0,0,1.927
slovenia,g13_00004_1.tif,6689417,461,0.79236,79.24,0.6502,1,2.069
slovenia,g13_00004_1.tif,6707003,192,0.33001,33.0,0.5081,1,4.821
slovenia,g13_00004_1.tif,6707008,98,0.16844,16.84,0.25,0,2.571
slovenia,g13_00004_1.tif,6788595,871,1.49707,149.71,0.797,1,8.84
slovenia,g13_00004_1.tif,6788596,61,0.10485,10.48,0.0,0,2.069
slovenia,g13_00004_1.tif,6862312,3735,6.4197,641.97,0.9344,1,21.075
slovenia,g13_00004_1.tif,6862365,3675,6.31657,631.66,0.7119,1,16.988
slovenia,g13_00004_1.tif,6862373,1225,2.10552,210.55,0.2364,0,11.174
slovenia,g13_00004_1.tif,6862379,3940,6.77206,677.21,0.9119,1,18.642
slovenia,g13_00004_1.tif,6862393,2402,4.12855,412.85,0.8235,1,8.691
slovenia,g13_00004_1.tif,6917340,612,1.0519,105.19,0.6977,1,6.99
slovenia,g13_00004_1.tif,6945580,79,0.13578,13.58,0.0014,0,1.437
slovenia,g13_00004_1.tif,6945581,144,0.24751,24.75,0.1944,0,2.571
slovenia,g13_00004_1.tif,6961800,146,0.25094,25.09,0.7055,1,2.897
slovenia,g13_00004_1.tif,6961802,196,0.33688,33.69,0.4286,0,3.725
slovenia,g13_00004_1.tif,7044089,261,0.44861,44.86,0.3602,0,4.553
slovenia,g13_00005_10.tif,6689886,213,0.3661,36.61,0.0,0,4.821
slovenia,g13_00005_11.tif,6689885,32,0.055,5.5,0.0,0,1.242
slovenia,g13_00005_9.tif,7079929,55,0.09453,9.45,0.0,0,1.927
slovenia,g13_00006_11.tif,6085712,491,0.84393,84.39,0.0,0,5.89
slovenia,g13_00006_11.tif,6085714,45,0.07735,7.73,0.0,0,1.242
slovenia,g13_00006_11.tif,6085715,823,1.41457,141.46,0.0,0,7.395
slovenia,g13_00006_11.tif,6093619,768,1.32004,132.0,0.3034,0,6.658
slovenia,g13_00006_11.tif,6093620,1602,2.75351,275.35,0.191,0,9.239
slovenia,g13_00006_11.tif,6093628,873,1.50051,150.05,0.7938,1,10.691
slovenia,g13_00006_11.tif,6109021,43,0.07391,7.39,0.0,0,1.242
slovenia,g13_00006_11.tif,6645080,10,0.01719,1.72,0.0,0,0.414
slovenia,g13_00006_11.tif,6953134,946,1.62598,162.6,0.0,0,9.553
slovenia,g13_00006_11.tif,6987751,542,0.93159,93.16,0.3967,0,8.027
slovenia,g13_00006_11.tif,6995387,865,1.48676,148.68,0.3822,0,8.691
slovenia,g13_00006_11.tif,6995390,58,0.09969,9.97,0.0246,0,2.069
slovenia,g13_00006_12.tif,6085722,98,0.16844,16.84,0.2041,0,2.204
slovenia,g13_00006_12.tif,6089770,612,1.0519,105.19,0.0,0,8.228
slovenia,g13_00006_12.tif,6089772,64,0.11,11.0,0.0,0,2.897
slovenia,g13_00006_12.tif,6093624,1275,2.19146,219.15,0.5349,1,8.84
slovenia,g13_00006_12.tif,6093625,1207,2.07459,207.46,0.227,0,10.722
slovenia,g13_00006_12.tif,6093628,272,0.46751,46.75,0.3235,0,4.553
slovenia,g13_00006_12.tif,6093632,503,0.86455,86.46,0.0338,0,5.89
slovenia,g13_00006_12.tif,6109021,802,1.37847,137.85,0.3741,0,10.056
slovenia,g13_00006_12.tif,6109028,385,0.66174,66.17,0.0,0,4.621
slovenia,g13_00006_12.tif,6111252,44,0.07563,7.56,0.0,0,1.927
slovenia,g13_00006_12.tif,6166271,89,0.15297,15.3,0.0,0,1.927
slovenia,g13_00006_12.tif,6166272,8,0.01375,1.38,0.0,0,0.414
slovenia,g13_00006_12.tif,6166273,24,0.04125,4.13,0.0,0,1.437
slovenia,g13_00006_12.tif,6166275,104,0.17875,17.88,0.0,0,2.897
slovenia,g13_00006_12.tif,6166276,290,0.49845,49.85,0.3276,0,3.807
slovenia,g13_00006_12.tif,6378684,39,0.06703,6.7,0.0,0,1.242
slovenia,g13_00006_12.tif,6378686,328,0.56377,56.38,0.0,0,6.99
slovenia,g13_00006_12.tif,6445437,39,0.06703,6.7,0.0,0,1.927
slovenia,g13_00006_12.tif,6445438,14,0.02406,2.41,0.0,0,1.242
slovenia,g13_00006_12.tif,6466917,811,1.39394,139.39,0.0,0,7.439
slovenia,g13_00006_12.tif,6466921,14,0.02406,2.41,0.0,0,1.242
slovenia,g13_00006_12.tif,6625247,1849,3.17805,317.81,0.6095,1,9.588
slovenia,g13_00006_12.tif,6645080,9,0.01547,1.55,0.0,0,0.414
slovenia,g13_00006_12.tif,6733272,136,0.23376,23.38,0.1544,0,2.897
slovenia,g13_00006_12.tif,6733273,304,0.52251,52.25,0.0,0,3.725
slovenia,g13_00006_12.tif,6733275,41,0.07047,7.05,0.0,0,1.437
slovenia,g13_00006_12.tif,6733747,69,0.1186,11.86,0.2933,0,2.069
slovenia,g13_00006_12.tif,6733959,18,0.03094,3.09,0.0,0,0.757
slovenia,g13_00006_12.tif,6802503,113,0.19422,19.42,0.0,0,2.897
slovenia,g13_00006_12.tif,6803482,81,0.13922,13.92,0.0,0,2.897
slovenia,g13_00006_12.tif,6879486,359,0.61705,61.7,0.0,0,7.082
slovenia,g13_00006_12.tif,6916073,255,0.43829,43.83,0.0,0,5.555
slovenia,g13_00006_12.tif,6987753,96,0.165,16.5,0.0208,0,1.927
slovenia,g13_00006_12.tif,7049945,797,1.36988,136.99,0.0,0,7.863
slovenia,g13_00006_12.tif,7049954,230,0.39532,39.53,0.0,0,3.288
slovenia,g13_00006_12.tif,7049957,1158,1.99037,199.04,0.2789,0,6.26
slovenia,g13_00006_12.tif,7049958,520,0.89377,89.38,0.0,0,6.208
slovenia,g13_00006_13.tif,6115133,281,0.48298,48.3,0.8287,1,4.553
slovenia,g13_00006_13.tif,6115134,97,0.16672,16.67,0.2887,0,3.098
slovenia,g13_00006_13.tif,6115178,78,0.13407,13.41,0.3974,0,2.999
slovenia,g13_00006_13.tif,6115225,154,0.26469,26.47,0.0495,0,2.999
slovenia,g13_00006_13.tif,6165385,42,0.07219,7.22,0.3095,0,2.069
slovenia,g13_00006_13.tif,6166271,13,0.02234,2.23,0.0,0,0.757
slovenia,g13_00006_13.tif,6166272,134,0.23032,23.03,0.0075,0,2.999
slovenia,g13_00006_13.tif,6166273,9,0.01547,1.55,0.0,0,0.757
slovenia,g13_00006_13.tif,6166275,502,0.86284,86.28,0.5757,1,6.658
slovenia,g13_00006_13.tif,6166279,11,0.01891,1.89,0.0,0,0.757
slovenia,g13_00006_13.tif,6227446,226,0.38845,38.84,0.1808,0,4.044
slovenia,g13_00006_13.tif,6378684,383,0.6583,65.83,0.6633,1,6.99
slovenia,g13_00006_13.tif,6378686,149,0.2561,25.61,0.0,0,3.725
slovenia,g13_00006_13.tif,6378689,149,0.2561,25.61,0.4832,0,3.725
slovenia,g13_00006_13.tif,6378690,92,0.15813,15.81,0.4674,0,2.999
slovenia,g13_00006_13.tif,6378692,8,0.01375,1.38,0.0,0,0.757
slovenia,g13_00006_13.tif,6420102,694,1.19284,119.28,0.5418,1,4.821
slovenia,g13_00006_13.tif,6420112,13,0.02234,2.23,0.0,0,1.242
slovenia,g13_00006_13.tif,6420113,28,0.04813,4.81,0.0,0,1.437
slovenia,g13_00006_13.tif,6420114,30,0.05156,5.16,0.0,0,2.069
slovenia,g13_00006_13.tif,6420115,120,0.20626,20.63,0.0,0,2.571
slovenia,g13_00006_13.tif,6420116,23,0.03953,3.95,0.0,0,1.242
slovenia,g13_00006_13.tif,6443934,220,0.37814,37.81,0.3364,0,4.553
slovenia,g13_00006_13.tif,6476900,676,1.16191,116.19,0.575,1,5.555
slovenia,g13_00006_13.tif,6476901,107,0.18391,18.39,0.2523,0,1.927
slovenia,g13_00006_13.tif,6476908,295,0.50704,50.7,0.5966,1,5.89
slovenia,g13_00006_13.tif,6496620,70,0.12032,12.03,0.2605,0,1.927
slovenia,g13_00006_13.tif,6496622,719,1.23581,123.58,0.2933,0,5.439
slovenia,g13_00006_13.tif,6496623,325,0.55861,55.86,0.7304,1,6.051
slovenia,g13_00006_13.tif,6496626,264,0.45376,45.38,0.5985,1,5.139
slovenia,g13_00006_13.tif,6496631,34,0.05844,5.84,0.0,0,1.242
slovenia,g13_00006_13.tif,6496632,66,0.11344,11.34,0.0,0,1.242
slovenia,g13_00006_13.tif,6496741,63,0.10828,10.83,0.0635,0,1.927
slovenia,g13_00006_13.tif,6503716,13,0.02234,2.23,0.4615,0,0.414
slovenia,g13_00006_13.tif,6503722,373,0.64111,64.11,0.4692,0,5.89
slovenia,g13_00006_13.tif,6503723,35,0.06016,6.02,0.0,0,1.437
slovenia,g13_00006_13.tif,6503725,257,0.44173,44.17,0.607,1,4.821
slovenia,g13_00006_13.tif,6503726,304,0.52251,52.25,0.4803,0,5.38
slovenia,g13_00006_13.tif,6503729,113,0.19422,19.42,0.4425,0,2.204
slovenia,g13_00006_13.tif,6503910,760,1.30628,130.63,0.7539,1,8.228
slovenia,g13_00006_13.tif,6503913,581,0.99862,99.86,0.8902,1,7.863
slovenia,g13_00006_13.tif,6503966,10,0.01719,1.72,0.0909,0,0.757
slovenia,g13_00006_13.tif,6504062,701,1.20488,120.49,0.5812,1,6.26
slovenia,g13_00006_13.tif,6504063,427,0.73393,73.39,0.7639,1,7.217
slovenia,g13_00006_13.tif,6504064,27,0.04641,4.64,0.0,0,1.437
slovenia,g13_00006_13.tif,6523596,95,0.16329,16.33,0.1158,0,3.098
slovenia,g13_00006_13.tif,6578410,156,0.26813,26.81,0.3462,0,4.268
slovenia,g13_00006_13.tif,6625271,249,0.42798,42.8,0.4659,0,5.612
slovenia,g13_00006_13.tif,6668356,445,0.76486,76.49,0.0,0,6.412
slovenia,g13_00006_13.tif,6715455,1767,3.03711,303.71,0.1807,0,11.35
slovenia,g13_00006_13.tif,6715465,319,0.5483,54.83,0.1442,0,2.999
slovenia,g13_00006_13.tif,6888878,200,0.34376,34.38,0.24,0,4.413
slovenia,g13_00006_13.tif,6888881,8,0.01375,1.38,0.0,0,0.414
slovenia,g13_00006_13.tif,6888882,51,0.08766,8.77,0.0,0,1.927
slovenia,g13_00006_13.tif,6888883,227,0.39017,39.02,0.2599,0,3.725
slovenia,g13_00006_13.tif,6917369,375,0.64455,64.45,0.5707,1,6.658
slovenia,g13_00006_13.tif,6917377,289,0.49673,49.67,0.0138,0,5.139
slovenia,g13_00006_13.tif,6917383,33,0.05672,5.67,0.0,0,1.242
slovenia,g13_00006_13.tif,6945577,34,0.05844,5.84,0.0,0,2.069
slovenia,g13_00006_5.tif,6098813,24,0.04125,4.13,0.0,0,1.437
slovenia,g13_00006_5.tif,6098814,15,0.02578,2.58,0.0,0,1.242
slovenia,g13_00006_5.tif,6166701,139,0.23891,23.89,0.0,0,3.725
slovenia,g13_00006_5.tif,6469566,24,0.04125,4.13,0.0,0,1.437
slovenia,g13_00006_5.tif,6649668,66,0.11344,11.34,0.0,0,2.571
slovenia,g13_00006_5.tif,6649670,63,0.10828,10.83,0.0,0,2.204
slovenia,g13_00006_5.tif,6649671,37,0.0636,6.36,0.0,0,1.437
slovenia,g13_00006_5.tif,6649672,157,0.26985,26.99,0.0,0,2.999
slovenia,g13_00006_5.tif,6649673,93,0.15985,15.98,0.0,0,2.999
slovenia,g13_00006_5.tif,6649818,18,0.03094,3.09,0.0,0,0.757
slovenia,g13_00006_5.tif,6895511,95,0.16329,16.33,0.0,0,3.288
slovenia,g13_00006_5.tif,6895518,80,0.1375,13.75,0.0,0,2.204
slovenia,g13_00006_5.tif,6899202,93,0.15985,15.98,0.0,0,2.571
slovenia,g13_00006_5.tif,6899203,45,0.07735,7.73,0.0,0,1.927
slovenia,g13_00006_5.tif,6899212,60,0.10313,10.31,0.0,0,2.571
slovenia,g13_00006_5.tif,6899213,16,0.0275,2.75,0.0,0,0.757
slovenia,g13_00006_6.tif,6098812,130,0.22344,22.34,0.0,0,3.725
slovenia,g13_00006_6.tif,6098814,6,0.01031,1.03,0.0,0,0.414
slovenia,g13_00006_6.tif,6098816,162,0.27844,27.84,0.0,0,3.807
slovenia,g13_00006_6.tif,6537427,40,0.06875,6.88,0.0,0,1.437
slovenia,g13_00006_7.tif,6338980,607,1.04331,104.33,0.0,0,5.439
slovenia,g13_00006_7.tif,6446137,84,0.14438,14.44,0.0,0,2.069
slovenia,g13_00006_7.tif,6793026,12,0.02063,2.06,0.0,0,0.757
slovenia,g13_00006_7.tif,6793028,57,0.09797,9.8,0.0,0,2.069
slovenia,g13_00006_7.tif,6793029,247,0.42454,42.45,0.0,0,4.044
slovenia,g13_00006_7.tif,6793030,14,0.02406,2.41,0.0,0,1.242
slovenia,g13_00006_7.tif,6793031,5,0.00859,0.86,0.0,0,0.414
slovenia,g13_00006_7.tif,6801711,55,0.09453,9.45,0.0,0,2.571
slovenia,g13_00006_7.tif,6801712,51,0.08766,8.77,0.0,0,2.204
slovenia,g13_00016_0.tif,6102575,56,0.09625,9.63,0.0,0,1.437
slovenia,g13_00016_0.tif,6220602,20,0.03438,3.44,0.0,0,1.242
slovenia,g13_00016_0.tif,6243944,15,0.02578,2.58,0.0,0,0.757
slovenia,g13_00016_0.tif,6243948,157,0.26985,26.99,0.0,0,3.725
slovenia,g13_00016_0.tif,6248570,35,0.06016,6.02,0.0,0,1.437
slovenia,g13_00016_0.tif,6309752,37,0.0636,6.36,0.0,0,1.927
slovenia,g13_00016_0.tif,6343333,180,0.30938,30.94,0.0,0,2.571
slovenia,g13_00016_0.tif,6959166,365,0.62736,62.74,0.0,0,2.897
slovenia,g13_00016_1.tif,6243948,33,0.05672,5.67,0.0,0,1.242
slovenia,g13_00017_17.tif,6092968,148,0.25438,25.44,0.5638,1,1.437
slovenia,g13_00017_17.tif,6112021,43,0.07391,7.39,0.3253,0,1.927
slovenia,g13_00017_17.tif,6164514,501,0.86112,86.11,0.7465,1,6.61
slovenia,g13_00017_17.tif,6168691,48,0.0825,8.25,0.0,0,2.204
slovenia,g13_00017_17.tif,6168692,100,0.17188,17.19,0.0,0,2.069
slovenia,g13_00017_17.tif,6168693,60,0.10313,10.31,0.0,0,1.927
slovenia,g13_00017_17.tif,6168694,475,0.81643,81.64,0.5284,1,4.621
slovenia,g13_00017_17.tif,6193419,89,0.15297,15.3,0.4719,0,2.897
slovenia,g13_00017_17.tif,6239504,95,0.16329,16.33,0.0,0,1.927
slovenia,g13_00017_17.tif,6239505,198,0.34032,34.03,0.1111,0,2.999
slovenia,g13_00017_17.tif,6239746,29,0.04985,4.98,0.0,0,1.927
slovenia,g13_00017_17.tif,6241660,189,0.32485,32.49,0.5238,1,4.553
slovenia,g13_00017_17.tif,6257963,289,0.49673,49.67,0.5813,1,4.621
slovenia,g13_00017_17.tif,6257967,49,0.08422,8.42,0.0,0,2.069
slovenia,g13_00017_17.tif,6298597,100,0.17188,17.19,0.0396,0,2.897
slovenia,g13_00017_17.tif,6298647,63,0.10828,10.83,0.0149,0,1.437
slovenia,g13_00017_17.tif,6335164,149,0.2561,25.61,0.094,0,1.927
slovenia,g13_00017_17.tif,6335165,124,0.21313,21.31,0.0565,0,1.242
slovenia,g13_00017_17.tif,6357855,769,1.32175,132.18,0.8537,1,7.863
slovenia,g13_00017_17.tif,6357856,508,0.87315,87.31,0.5748,1,8.385
slovenia,g13_00017_17.tif,6357859,6,0.01031,1.03,0.0,0,0.414
slovenia,g13_00017_17.tif,6368730,277,0.47611,47.61,0.25,0,2.999
slovenia,g13_00017_17.tif,6373005,104,0.17875,17.88,0.5769,1,3.725
slovenia,g13_00017_17.tif,6373841,56,0.09625,9.63,0.0,0,1.927
slovenia,g13_00017_17.tif,6373935,89,0.15297,15.3,0.0,0,1.927
slovenia,g13_00017_17.tif,6373937,20,0.03438,3.44,0.0,0,1.242
slovenia,g13_00017_17.tif,6373938,40,0.06875,6.88,0.0,0,1.927
slovenia,g13_00017_17.tif,6373939,24,0.04125,4.13,0.0,0,1.242
slovenia,g13_00017_17.tif,6410172,355,0.61017,61.02,0.493,0,4.821
slovenia,g13_00017_17.tif,6469623,9,0.01547,1.55,0.0,0,0.414
slovenia,g13_00017_17.tif,6469625,50,0.08594,8.59,0.04,0,2.069
slovenia,g13_00017_17.tif,6469709,80,0.1375,13.75,0.5952,1,2.897
slovenia,g13_00017_17.tif,6477163,59,0.10141,10.14,0.0,0,2.571
slovenia,g13_00017_17.tif,6477164,263,0.45204,45.2,0.6654,1,5.555
slovenia,g13_00017_17.tif,6477167,72,0.12375,12.38,0.2917,0,2.571
slovenia,g13_00017_17.tif,6477168,26,0.04469,4.47,0.0,0,1.437
slovenia,g13_00017_17.tif,6500731,3,0.00516,0.52,0.0,0,0.414
slovenia,g13_00017_17.tif,6606604,33,0.05672,5.67,0.0,0,1.437
slovenia,g13_00017_17.tif,6617028,64,0.11,11.0,0.4688,0,2.571
slovenia,g13_00017_17.tif,6639520,889,1.52801,152.8,0.8369,1,7.395
slovenia,g13_00017_17.tif,6639522,295,0.50704,50.7,0.0373,0,5.612
slovenia,g13_00017_17.tif,6639523,386,0.66346,66.35,0.5182,1,6.658
slovenia,g13_00017_17.tif,6639526,1256,2.15881,215.88,0.8463,1,11.807
slovenia,g13_00017_17.tif,6639528,764,1.31316,131.32,0.7474,1,7.217
slovenia,g13_00017_17.tif,6639530,607,1.04331,104.33,0.1054,0,7.78
slovenia,g13_00017_17.tif,6639538,460,0.79065,79.06,0.7913,1,6.99
