country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px
india,g1_0482.tif,2411,51,0.1877,18.77,0.29,0,2.825
india,g1_0482.tif,2412,37,0.1362,13.62,0.2234,0,2.107
india,g1_0482.tif,2413,123,0.4528,45.28,0.4846,0,4.542
india,g1_0482.tif,2414,120,0.4418,44.18,0.4459,0,4.397
india,g1_0482.tif,2415,124,0.4565,45.65,0.7895,1,4.82
india,g1_0530.tif,2651,85,0.3129,31.29,0.5674,1,4.247
india,g1_0530.tif,2652,46,0.1693,16.93,0.1166,0,2.825
india,g1_0530.tif,2653,23,0.0847,8.47,0.3607,0,1.82
india,g1_0530.tif,2654,33,0.1215,12.15,0.3404,0,1.82
india,g1_0530.tif,2655,65,0.2393,23.93,0.3286,0,3.768
india,g1_0589.tif,2946,38,0.1399,13.99,0.3118,0,3.231
india,g1_0589.tif,2947,43,0.1583,15.83,0.4941,0,3.231
india,g1_0589.tif,2948,67,0.2466,24.66,0.3969,0,3.768
india,g1_0589.tif,2949,71,0.2614,26.14,0.5905,1,3.231
india,g1_0589.tif,2950,44,0.162,16.2,0.2708,0,3.034
india,g1_0730.tif,3652,104,0.3829,38.29,0.479,0,4.247
india,g1_0730.tif,3653,82,0.3019,30.19,0.3158,0,3.034
india,g1_0730.tif,3654,68,0.2503,25.03,0.6522,1,3.768
india,g1_0730.tif,3655,64,0.2356,23.56,0.3231,0,3.231
india,g1_0730.tif,3656,114,0.4197,41.97,0.7,1,4.397
india,g1_0775.tif,3877,58,0.2135,21.35,0.6026,1,4.247
india,g1_0775.tif,3878,56,0.2062,20.62,0.2585,0,3.768
india,g1_0775.tif,3879,61,0.2246,22.46,0.7576,1,4.247
india,g1_0775.tif,3880,36,0.1325,13.25,0.1388,0,2.825
india,g1_0775.tif,3881,61,0.2246,22.46,0.5591,1,3.231
india,g1_0817.tif,4082,75,0.2761,27.61,0.3387,0,4.247
india,g1_0817.tif,4083,62,0.2282,22.82,0.2356,0,4.247
india,g1_0817.tif,4084,61,0.2246,22.46,0.4,0,3.231
india,g1_0817.tif,4085,87,0.3203,32.03,0.696,1,4.397
india,g1_0817.tif,4086,81,0.2982,29.82,0.4867,0,4.397
india,g1_0890.tif,4447,72,0.2651,26.51,0.232,0,3.768
india,g1_0890.tif,4448,75,0.2761,27.61,0.2804,0,3.768
india,g1_0890.tif,4449,75,0.2761,27.61,0.5699,1,4.542
india,g1_0890.tif,4450,37,0.1362,13.62,0.1786,0,2.825
india,g1_0890.tif,4451,37,0.1362,13.62,0.5208,1,2.825
india,g1_1012.tif,5057,50,0.1841,18.41,0.2647,0,3.768
india,g1_1012.tif,5058,40,0.1473,14.73,0.2558,0,3.231
india,g1_1012.tif,5059,44,0.162,16.2,0.6842,1,3.034
india,g1_1012.tif,5060,44,0.162,16.2,0.7255,1,3.034
india,g1_1012.tif,5061,63,0.2319,23.19,0.619,1,4.247
india,g1_1072.tif,5357,32,0.1178,11.78,0.3118,0,2.825
india,g1_1072.tif,5358,21,0.0773,7.73,0.1905,0,1.82
india,g1_1072.tif,5359,19,0.0699,6.99,0.1389,0,1.82
india,g1_1072.tif,5360,29,0.1068,10.68,0.2917,0,2.107
india,g1_1072.tif,5361,30,0.1104,11.04,0.1453,0,2.107
india,g1_1136.tif,5677,56,0.2062,20.62,0.2619,0,3.768
india,g1_1136.tif,5678,103,0.3792,37.92,0.2622,0,5.461
india,g1_1136.tif,5679,101,0.3718,37.18,0.4236,0,4.397
india,g1_1136.tif,5680,72,0.2651,26.51,0.5273,1,4.247
india,g1_1136.tif,5681,66,0.243,24.3,0.2439,0,4.247
india,g1_1191.tif,5952,26,0.0957,9.57,0.2466,0,2.825
india,g1_1191.tif,5953,17,0.0626,6.26,0.1413,0,1.109
india,g1_1191.tif,5954,26,0.0957,9.57,0.1287,0,1.82
india,g1_1191.tif,5955,23,0.0847,8.47,0.2065,0,1.82
india,g1_1191.tif,5956,25,0.092,9.2,0.1895,0,1.82
india,g1_1248.tif,6237,49,0.1804,18.04,0.1645,0,3.231
india,g1_1248.tif,6238,32,0.1178,11.78,0.7778,1,2.825
india,g1_1248.tif,6239,61,0.2246,22.46,0.3333,0,3.231
india,g1_1248.tif,6240,61,0.2246,22.46,0.2188,0,3.768
india,g1_1248.tif,6241,70,0.2577,25.77,0.5865,1,4.247
india,g1_1530.tif,7648,27,0.0994,9.94,0.1233,0,2.825
india,g1_1530.tif,7649,26,0.0957,9.57,0.1727,0,2.107
india,g1_1530.tif,7650,30,0.1104,11.04,0.2014,0,2.107
india,g1_1530.tif,7651,31,0.1141,11.41,0.2086,0,3.034
india,g1_1530.tif,7652,42,0.1546,15.46,0.226,0,3.034
india,g1_1556.tif,7778,64,0.2356,23.56,0.5263,1,3.034
india,g1_1556.tif,7779,99,0.3644,36.44,0.396,0,4.247
india,g1_1556.tif,7780,65,0.2393,23.93,0.4727,0,3.034
india,g1_1556.tif,7781,86,0.3166,31.66,0.593,1,4.247
india,g1_1556.tif,7782,221,0.8136,81.36,0.5224,1,5.461
india,g1_1578.tif,7888,39,0.1436,14.36,0.1355,0,1.82
india,g1_1578.tif,7889,38,0.1399,13.99,0.1667,0,1.82
india,g1_1578.tif,7890,64,0.2356,23.56,0.4565,0,3.768
india,g1_1578.tif,7891,74,0.2724,27.24,0.5541,1,4.247
india,g1_1578.tif,7892,24,0.0884,8.84,0.2895,0,1.82
india,g1_1703.tif,8513,36,0.1325,13.25,0.4821,0,3.231
india,g1_1703.tif,8514,42,0.1546,15.46,0.3654,0,3.034
india,g1_1703.tif,8515,33,0.1215,12.15,0.2481,0,1.82
india,g1_1703.tif,8516,41,0.1509,15.09,0.2083,0,2.825
india,g1_1703.tif,8517,49,0.1804,18.04,0.2639,0,3.034
india,g1_1747.tif,8733,50,0.1841,18.41,0.5,1,3.034
india,g1_1747.tif,8734,81,0.2982,29.82,0.3512,0,3.768
india,g1_1747.tif,8735,38,0.1399,13.99,0.2517,0,2.107
india,g1_1747.tif,8736,51,0.1877,18.77,0.6909,1,3.034
india,g1_1747.tif,8737,32,0.1178,11.78,0.3333,0,1.82
india,g1_1828.tif,9138,10,0.0368,3.68,0.0652,0,1.82
india,g1_1828.tif,9139,14,0.0515,5.15,0.1209,0,1.109
india,g1_1828.tif,9140,9,0.0331,3.31,0.129,0,1.109
india,g1_1828.tif,9141,39,0.1436,14.36,0.1545,0,2.107
india,g1_1828.tif,9142,19,0.0699,6.99,0.1754,0,1.109
india,g1_1874.tif,9368,91,0.335,33.5,0.3421,0,4.82
india,g1_1874.tif,9369,63,0.2319,23.19,0.2394,0,3.768
india,g1_1874.tif,9370,95,0.3497,34.97,0.3627,0,5.461
india,g1_1874.tif,9371,63,0.2319,23.19,0.4265,0,4.397
india,g1_1874.tif,9372,52,0.1914,19.14,0.5333,1,3.034
india,g1_1880.tif,9398,44,0.162,16.2,0.2953,0,3.034
india,g1_1880.tif,9399,81,0.2982,29.82,0.2042,0,4.397
india,g1_1880.tif,9400,81,0.2982,29.82,0.3445,0,4.542
india,g1_1880.tif,9401,87,0.3203,32.03,0.2593,0,4.247
india,g1_1880.tif,9402,48,0.1767,17.67,0.2846,0,3.231
india,g1_1927.tif,9633,378,1.3915,139.15,0.2733,0,9.761
india,g1_1927.tif,9634,82,0.3019,30.19,0.4495,0,4.247
india,g1_1927.tif,9635,53,0.1951,19.51,0.2233,0,3.231
india,g1_1927.tif,9636,23,0.0847,8.47,0.3151,0,1.82
india,g1_1927.tif,9637,24,0.0884,8.84,0.2436,0,1.82
india,g1_1932.tif,9658,86,0.3166,31.66,0.3016,0,3.768
india,g1_1932.tif,9659,62,0.2282,22.82,0.3333,0,2.107
india,g1_1932.tif,9660,59,0.2172,21.72,0.3953,0,2.825
india,g1_1932.tif,9661,40,0.1473,14.73,0.288,0,2.825
india,g1_1932.tif,9662,20,0.0736,7.36,0.1102,0,1.82
india,g1_1946.tif,9728,73,0.2687,26.87,0.4052,0,3.768
india,g1_1946.tif,9729,20,0.0736,7.36,0.2564,0,1.82
india,g1_1946.tif,9730,33,0.1215,12.15,0.2333,0,2.825
india,g1_1946.tif,9731,62,0.2282,22.82,0.2667,0,3.768
india,g1_1946.tif,9732,56,0.2062,20.62,0.5,1,2.825
india,g1_1962.tif,9808,13,0.0479,4.79,0.1183,0,1.82
india,g1_1962.tif,9809,21,0.0773,7.73,0.6207,1,1.82
india,g1_1962.tif,9810,25,0.092,9.2,0.4706,0,2.107
india,g1_1962.tif,9811,33,0.1215,12.15,0.314,0,2.107
india,g1_1962.tif,9812,28,0.1031,10.31,0.2045,0,2.107
india,g1_1975.tif,9873,69,0.254,25.4,0.7222,1,4.397
india,g1_1975.tif,9874,35,0.1288,12.88,0.2167,0,2.825
india,g1_1975.tif,9875,48,0.1767,17.67,0.4098,0,3.231
india,g1_1975.tif,9876,28,0.1031,10.31,0.3519,0,2.825
india,g1_1975.tif,9877,57,0.2098,20.98,0.6056,1,3.034
india,g2_0000.tif,1,173,0.6369,63.69,0.64,1,5.581
india,g2_0000.tif,2,63,0.2319,23.19,0.72,1,3.768
india,g2_0000.tif,3,171,0.6295,62.95,0.4054,0,4.82
india,g2_0000.tif,4,183,0.6737,67.37,0.4098,0,4.397
india,g2_0002.tif,10,51,0.1877,18.77,0.7455,1,4.247
india,g2_0002.tif,11,62,0.2282,22.82,0.5294,1,4.247
india,g2_0002.tif,12,97,0.3571,35.71,0.6154,1,5.461
india,g2_0002.tif,13,40,0.1473,14.73,0.2252,0,2.825
india,g2_0002.tif,14,61,0.2246,22.46,0.3576,0,2.825
india,g2_0006.tif,30,67,0.2466,24.66,0.7353,1,4.397
india,g2_0006.tif,31,55,0.2025,20.25,0.7647,1,3.768
india,g2_0006.tif,32,132,0.4859,48.59,0.84,1,4.82
india,g2_0006.tif,33,121,0.4454,44.54,0.4149,0,4.397
india,g2_0006.tif,34,165,0.6074,60.74,0.56,1,6.469
india,g2_0007.tif,35,177,0.6516,65.16,0.6054,1,6.775
india,g2_0007.tif,36,75,0.2761,27.61,0.55,1,3.768
india,g2_0007.tif,37,78,0.2871,28.71,0.5882,1,3.768
india,g2_0007.tif,38,105,0.3865,38.65,0.6574,1,4.82
india,g2_0007.tif,39,99,0.3644,36.44,0.4234,0,4.397
india,g2_0010.tif,50,109,0.4013,40.13,0.3578,0,4.82
india,g2_0010.tif,51,53,0.1951,19.51,0.108,0,1.82
india,g2_0010.tif,52,123,0.4528,45.28,0.3757,0,4.247
india,g2_0010.tif,53,110,0.4049,40.49,0.54,1,5.461
india,g2_0010.tif,54,149,0.5485,54.85,0.3827,0,6.674
india,g2_0011.tif,55,452,1.6639,166.39,0.3591,0,10.581
india,g2_0011.tif,56,293,1.0786,107.86,0.4006,0,6.258
india,g2_0011.tif,57,275,1.0124,101.24,0.3738,0,6.469
india,g2_0011.tif,58,512,1.8848,188.48,0.2425,0,8.635
india,g2_0011.tif,59,177,0.6516,65.16,0.3764,0,4.82
india,g2_0013.tif,65,109,0.4013,40.13,0.5856,1,4.82
india,g2_0013.tif,66,376,1.3842,138.42,0.5236,1,10.247
india,g2_0013.tif,67,373,1.3731,137.31,0.2723,0,9.177
india,g2_0013.tif,68,209,0.7694,76.94,0.3991,0,7.974
india,g2_0013.tif,69,142,0.5227,52.27,0.4539,0,4.82
india,g2_0017.tif,85,45,0.1657,16.57,0.5,1,3.034
india,g2_0017.tif,86,414,1.5241,152.41,0.4282,0,10.315
india,g2_0017.tif,87,82,0.3019,30.19,0.693,1,4.247
india,g2_0017.tif,88,349,1.2848,128.48,0.3972,0,7.888
india,g2_0017.tif,89,236,0.8688,86.88,0.7075,1,8.635
india,g2_0018.tif,90,75,0.2761,27.61,0.7011,1,4.247
india,g2_0018.tif,91,112,0.4123,41.23,0.6067,1,5.461
india,g2_0018.tif,92,78,0.2871,28.71,0.618,1,4.397
india,g2_0018.tif,93,77,0.2835,28.35,0.6436,1,4.247
india,g2_0018.tif,94,91,0.335,33.5,0.6374,1,4.247
india,g2_0022.tif,110,65,0.2393,23.93,0.4487,0,3.034
india,g2_0022.tif,111,74,0.2724,27.24,0.4928,0,4.247
india,g2_0022.tif,112,60,0.2209,22.09,0.3714,0,3.231
india,g2_0022.tif,113,58,0.2135,21.35,0.5469,1,3.231
india,g2_0022.tif,114,58,0.2135,21.35,0.5231,1,3.231
india,g2_0060.tif,300,149,0.5485,54.85,0.6218,1,5.461
india,g2_0060.tif,301,166,0.6111,61.11,0.7684,1,5.581
india,g2_0060.tif,302,154,0.5669,56.69,0.506,1,5.461
india,g2_0060.tif,303,240,0.8835,88.35,0.5409,1,7.068
india,g2_0060.tif,304,303,1.1154,111.54,0.2305,0,8.635
india,g2_0062.tif,310,29,0.1068,10.68,0.3026,0,3.034
india,g2_0062.tif,311,38,0.1399,13.99,0.4211,0,3.034
india,g2_0062.tif,312,64,0.2356,23.56,0.2067,0,3.768
india,g2_0062.tif,313,42,0.1546,15.46,0.371,0,3.231
india,g2_0062.tif,314,44,0.162,16.2,0.24,0,3.231
india,g2_0065.tif,325,35,0.1288,12.88,0.3286,0,2.107
india,g2_0065.tif,326,47,0.173,17.3,0.2193,0,2.825
india,g2_0065.tif,327,35,0.1288,12.88,0.1551,0,2.107
india,g2_0065.tif,328,130,0.4786,47.86,0.3405,0,4.82
india,g2_0065.tif,329,44,0.162,16.2,0.0976,0,2.825
india,g2_0071.tif,355,33,0.1215,12.15,0.2329,0,1.82
india,g2_0071.tif,356,30,0.1104,11.04,0.4032,0,1.82
india,g2_0071.tif,357,67,0.2466,24.66,0.5672,1,3.231
india,g2_0071.tif,358,34,0.1252,12.52,0.1974,0,1.82
india,g2_0071.tif,359,121,0.4454,44.54,0.6047,1,5.461
india,g2_0072.tif,360,599,2.2051,220.51,0.4338,0,12.062
india,g2_0072.tif,361,592,2.1793,217.93,0.305,0,12.062
india,g2_0072.tif,362,474,1.7449,174.49,0.5443,1,12.463
india,g2_0072.tif,363,432,1.5903,159.03,0.379,0,11.588
india,g2_0072.tif,364,378,1.3915,139.15,0.3686,0,10.382
india,g2_0075.tif,375,359,1.3216,132.16,0.1571,0,9.4
india,g2_0075.tif,376,349,1.2848,128.48,0.345,0,10.315
india,g2_0075.tif,377,187,0.6884,68.84,0.2992,0,5.461
india,g2_0075.tif,378,207,0.762,76.2,0.27,0,5.581
india,g2_0075.tif,379,175,0.6442,64.42,0.2935,0,5.461
india,g2_0077.tif,385,231,0.8504,85.04,0.5556,1,5.461
india,g2_0077.tif,386,420,1.5461,154.61,0.2885,0,11.528
india,g2_0077.tif,387,210,0.7731,77.31,0.4769,0,5.461
india,g2_0077.tif,388,207,0.762,76.2,0.2967,0,5.461
india,g2_0077.tif,389,196,0.7215,72.15,0.7647,1,5.461
india,g2_0098.tif,490,437,1.6087,160.87,0.3145,0,10.581
india,g2_0098.tif,491,591,2.1756,217.56,0.1794,0,10.905
india,g2_0098.tif,492,406,1.4946,149.46,0.3835,0,10.247
india,g2_0098.tif,493,263,0.9682,96.82,0.4893,0,7.068
india,g2_0098.tif,494,494,1.8186,181.86,0.3525,0,11.887
india,g2_0101.tif,505,225,0.8283,82.83,0.2739,0,5.461
india,g2_0101.tif,506,371,1.3658,136.58,0.7309,1,7.888
india,g2_0101.tif,507,286,1.0528,105.28,0.5901,1,6.674
india,g2_0101.tif,508,561,2.0652,206.52,0.2727,0,10.315
india,g2_0101.tif,509,300,1.1044,110.44,0.657,1,9.177
india,g2_0105.tif,525,56,0.2062,20.62,0.386,0,3.034
india,g2_0105.tif,526,51,0.1877,18.77,0.2468,0,3.034
india,g2_0105.tif,527,85,0.3129,31.29,0.6392,1,4.247
india,g2_0105.tif,528,45,0.1657,16.57,0.2302,0,3.231
india,g2_0105.tif,529,58,0.2135,21.35,0.3446,0,3.034
india,g2_0112.tif,560,21,0.0773,7.73,0.1176,0,1.82
india,g2_0112.tif,561,28,0.1031,10.31,0.3913,0,2.107
india,g2_0112.tif,562,186,0.6847,68.47,0.2101,0,5.461
india,g2_0112.tif,563,38,0.1399,13.99,0.1632,0,3.034
india,g2_0112.tif,564,51,0.1877,18.77,0.1818,0,4.247
india,g2_0115.tif,575,618,2.275,227.5,0.1477,0,9.761
india,g2_0115.tif,576,655,2.4112,241.12,0.2232,0,13.229
india,g2_0115.tif,578,1828,6.7294,672.94,0.0876,0,16.894
india,g2_0115.tif,579,554,2.0394,203.94,0.1444,0,11.345
india,g2_0134.tif,671,319,1.1743,117.43,0.3498,0,6.775
india,g2_0134.tif,672,188,0.6921,69.21,0.6633,1,7.068
india,g2_0134.tif,673,273,1.005,100.5,0.2986,0,7.533
india,g2_0134.tif,674,191,0.7031,70.31,0.9078,1,7.533
india,g2_0134.tif,675,217,0.7988,79.88,0.4513,0,7.163
india,g2_0135.tif,676,149,0.5485,54.85,0.3541,0,5.461
india,g2_0135.tif,677,172,0.6332,63.32,0.1836,0,6.775
india,g2_0135.tif,678,220,0.8099,80.99,0.6085,1,7.068
india,g2_0135.tif,679,162,0.5964,59.64,0.5087,1,4.247
india,g2_0135.tif,680,153,0.5632,56.32,0.6029,1,3.768
india,g2_0137.tif,686,240,0.8835,88.35,0.2661,0,5.581
india,g2_0137.tif,687,228,0.8393,83.93,0.364,0,6.258
india,g2_0137.tif,688,544,2.0026,200.26,0.2917,0,10.315
india,g2_0137.tif,689,164,0.6037,60.37,0.381,0,5.581
india,g2_0137.tif,690,678,2.4959,249.59,0.5166,1,15.168
india,g2_0139.tif,696,45,0.1657,16.57,0.4565,0,3.768
india,g2_0139.tif,697,58,0.2135,21.35,0.3793,0,3.231
india,g2_0139.tif,698,149,0.5485,54.85,0.5776,1,7.068
india,g2_0139.tif,699,149,0.5485,54.85,0.3534,0,6.258
india,g2_0139.tif,700,165,0.6074,60.74,0.7097,1,6.469
india,g2_0143.tif,716,422,1.5535,155.35,0.6679,1,10.905
india,g2_0143.tif,717,385,1.4173,141.73,0.4188,0,9.177
india,g2_0143.tif,718,1265,4.6568,465.68,0.1611,0,18.231
india,g2_0143.tif,719,857,3.1549,315.49,0.1669,0,14.005
india,g2_0143.tif,720,300,1.1044,110.44,0.5133,1,7.533
india,g2_0149.tif,746,123,0.4528,45.28,0.4044,0,3.231
india,g2_0149.tif,747,810,2.9818,298.18,0.2099,0,15.215
india,g2_0149.tif,748,1468,5.4041,540.41,0.1523,0,20.022
india,g2_0149.tif,749,656,2.4149,241.49,0.206,0,12.062
india,g2_0149.tif,750,855,3.1475,314.75,0.2767,0,14.403
india,g2_0165.tif,826,56,0.2062,20.62,0.3613,0,3.231
india,g2_0165.tif,827,58,0.2135,21.35,0.3396,0,3.768
india,g2_0165.tif,828,137,0.5043,50.43,0.3889,0,4.397
india,g2_0165.tif,829,100,0.3681,36.81,0.62,1,4.397
india,g2_0165.tif,830,88,0.324,32.4,0.725,1,4.82
india,g2_0166.tif,831,97,0.3571,35.71,0.3646,0,4.542
india,g2_0166.tif,832,92,0.3387,33.87,0.3081,0,4.542
india,g2_0166.tif,833,121,0.4454,44.54,0.7244,1,5.928
india,g2_0166.tif,834,123,0.4528,45.28,0.1946,0,4.542
india,g2_0166.tif,835,70,0.2577,25.77,0.3909,0,3.768
india,g2_0187.tif,936,111,0.4086,40.86,0.3147,0,5.461
india,g2_0187.tif,937,147,0.5411,54.11,0.3776,0,6.674
india,g2_0187.tif,938,112,0.4123,41.23,0.374,0,5.461
india,g2_0187.tif,939,104,0.3829,38.29,0.5096,1,5.461
india,g2_0187.tif,940,105,0.3865,38.65,0.4091,0,4.397
india,g2_0205.tif,1026,166,0.6111,61.11,0.5699,1,5.461
india,g2_0205.tif,1027,271,0.9976,99.76,0.2417,0,6.469
india,g2_0205.tif,1028,280,1.0308,103.08,0.4643,0,5.928
india,g2_0205.tif,1029,158,0.5816,58.16,0.4881,0,3.034
india,g2_0205.tif,1030,153,0.5632,56.32,0.5671,1,5.461
india,g2_0215.tif,1076,170,0.6258,62.58,0.3977,0,5.461
india,g2_0215.tif,1077,563,2.0726,207.26,0.1713,0,9.101
india,g2_0215.tif,1078,96,0.3534,35.34,0.2209,0,4.247
india,g2_0215.tif,1079,45,0.1657,16.57,0.2331,0,3.034
india,g2_0215.tif,1080,250,0.9203,92.03,0.3172,0,5.461
india,g2_0237.tif,1186,33,0.1215,12.15,0.4808,0,3.034
india,g2_0237.tif,1187,34,0.1252,12.52,0.5854,1,3.034
india,g2_0237.tif,1188,32,0.1178,11.78,0.3958,0,2.825
india,g2_0237.tif,1189,63,0.2319,23.19,0.7297,1,4.247
india,g2_0237.tif,1190,41,0.1509,15.09,0.2667,0,2.825
india,g2_0239.tif,1196,80,0.2945,29.45,0.5604,1,3.768
india,g2_0239.tif,1197,115,0.4233,42.33,0.2094,0,3.768
india,g2_0239.tif,1198,348,1.2811,128.11,0.3116,0,8.144
india,g2_0239.tif,1199,140,0.5154,51.54,0.3472,0,5.461
india,g2_0239.tif,1200,111,0.4086,40.86,0.6736,1,4.82
india,g2_0243.tif,1216,184,0.6774,67.74,0.2609,0,5.461
india,g2_0243.tif,1217,94,0.346,34.6,0.2837,0,3.768
india,g2_0243.tif,1218,162,0.5964,59.64,0.4171,0,6.775
india,g2_0243.tif,1219,381,1.4026,140.26,0.3872,0,11.345
india,g2_0243.tif,1220,170,0.6258,62.58,0.3352,0,5.461
india,g2_0272.tif,1361,60,0.2209,22.09,0.6667,1,3.034
india,g2_0272.tif,1362,62,0.2282,22.82,0.8065,1,3.034
india,g2_0272.tif,1363,113,0.416,41.6,0.6371,1,5.461
india,g2_0272.tif,1364,120,0.4418,44.18,0.7405,1,6.674
india,g2_0272.tif,1365,120,0.4418,44.18,0.7647,1,5.461
india,g2_0275.tif,1376,93,0.3424,34.24,0.4786,0,3.034
india,g2_0275.tif,1377,259,0.9535,95.35,0.4965,0,7.888
india,g2_0275.tif,1378,92,0.3387,33.87,0.6129,1,3.034
india,g2_0275.tif,1379,106,0.3902,39.02,0.2419,0,3.034
india,g2_0275.tif,1380,173,0.6369,63.69,0.322,0,4.247
india,g2_0276.tif,1381,251,0.924,92.4,0.3214,0,7.974
india,g2_0276.tif,1382,162,0.5964,59.64,0.6626,1,6.258
india,g2_0276.tif,1383,207,0.762,76.2,0.3953,0,7.163
india,g2_0276.tif,1384,229,0.843,84.3,0.7833,1,7.974
india,g2_0276.tif,1385,76,0.2798,27.98,0.5517,1,3.768
india,g2_0282.tif,1411,69,0.254,25.4,0.5385,1,3.768
india,g2_0282.tif,1412,63,0.2319,23.19,0.4519,0,3.768
india,g2_0282.tif,1413,106,0.3902,39.02,0.6772,1,5.461
india,g2_0282.tif,1414,239,0.8798,87.98,0.3695,0,4.542
india,g2_0282.tif,1415,286,1.0528,105.28,0.4202,0,7.974
india,g2_0291.tif,1456,472,1.7376,173.76,0.2658,0,8.871
india,g2_0291.tif,1457,434,1.5977,159.77,0.2969,0,9.69
india,g2_0291.tif,1458,263,0.9682,96.82,0.2889,0,7.163
india,g2_0291.tif,1459,393,1.4467,144.67,0.2742,0,8.871
india,g2_0291.tif,1460,137,0.5043,50.43,0.4043,0,5.461
india,g2_0298.tif,1491,62,0.2282,22.82,0.3789,0,3.768
india,g2_0298.tif,1492,65,0.2393,23.93,0.3267,0,3.768
india,g2_0298.tif,1493,250,0.9203,92.03,0.2976,0,7.068
india,g2_0298.tif,1494,75,0.2761,27.61,0.4295,0,3.034
india,g2_0298.tif,1495,45,0.1657,16.57,0.2955,0,3.231
india,g2_0307.tif,1536,33,0.1215,12.15,0.2283,0,2.825
india,g2_0307.tif,1537,118,0.4344,43.44,0.2373,0,5.461
india,g2_0307.tif,1538,83,0.3055,30.55,0.4713,0,4.247
india,g2_0307.tif,1539,85,0.3129,31.29,0.3182,0,3.768
india,g2_0307.tif,1540,65,0.2393,23.93,0.2037,0,4.247
india,g2_0314.tif,1571,165,0.6074,60.74,0.414,0,4.247
india,g2_0314.tif,1572,140,0.5154,51.54,0.5073,1,3.231
india,g2_0314.tif,1573,101,0.3718,37.18,0.5241,1,4.247
india,g2_0314.tif,1574,65,0.2393,23.93,0.125,0,4.247
india,g2_0314.tif,1575,108,0.3976,39.76,0.3277,0,5.461
india,g2_0315.tif,1576,16,0.0589,5.89,0.1067,0,2.107
india,g2_0315.tif,1577,68,0.2503,25.03,0.3664,0,4.542
india,g2_0315.tif,1578,69,0.254,25.4,0.4783,0,3.768
india,g2_0315.tif,1579,43,0.1583,15.83,0.0939,0,2.107
india,g2_0315.tif,1580,44,0.162,16.2,0.3099,0,2.825
india,g2_0326.tif,1631,112,0.4123,41.23,0.4663,0,3.034
india,g2_0326.tif,1632,123,0.4528,45.28,0.2333,0,3.034
india,g2_0326.tif,1633,104,0.3829,38.29,0.2345,0,3.034
india,g2_0326.tif,1634,118,0.4344,43.44,0.3615,0,3.034
india,g2_0326.tif,1635,78,0.2871,28.71,0.4471,0,3.034
india,g2_0335.tif,1676,53,0.1951,19.51,0.2329,0,3.768
india,g2_0335.tif,1677,47,0.173,17.3,0.4824,0,3.231
india,g2_0335.tif,1678,52,0.1914,19.14,0.3646,0,3.768
india,g2_0335.tif,1679,50,0.1841,18.41,0.3759,0,3.768
india,g2_0335.tif,1680,50,0.1841,18.41,0.3636,0,3.768
india,g2_0336.tif,1681,350,1.2884,128.84,0.2717,0,7.888
india,g2_0336.tif,1682,287,1.0565,105.65,0.3066,0,7.888
india,g2_0336.tif,1683,313,1.1522,115.22,0.2965,0,9.101
india,g2_0336.tif,1684,60,0.2209,22.09,0.24,0,4.247
india,g2_0336.tif,1685,477,1.756,175.6,0.2369,0,12.463
india,g2_0338.tif,1691,86,0.3166,31.66,0.5983,1,3.768
india,g2_0338.tif,1692,86,0.3166,31.66,0.4362,0,4.247
india,g2_0338.tif,1693,71,0.2614,26.14,0.2696,0,4.247
india,g2_0338.tif,1694,91,0.335,33.5,0.7241,1,3.768
india,g2_0338.tif,1695,75,0.2761,27.61,0.4267,0,3.231
india,g2_0340.tif,1701,235,0.8651,86.51,0.4388,0,8.144
india,g2_0340.tif,1702,167,0.6148,61.48,0.2406,0,4.542
india,g2_0340.tif,1703,331,1.2185,121.85,0.396,0,7.533
india,g2_0340.tif,1704,555,2.0431,204.31,0.3809,0,13.597
india,g2_0340.tif,1705,260,0.9571,95.71,0.5206,1,7.533
india,g2_0344.tif,1721,12,0.0442,4.42,0.3793,0,1.82
india,g2_0344.tif,1722,17,0.0626,6.26,0.0847,0,2.107
india,g2_0344.tif,1723,14,0.0515,5.15,0.1261,0,1.82
india,g2_0344.tif,1724,24,0.0884,8.84,0.125,0,2.107
india,g2_0344.tif,1725,26,0.0957,9.57,0.2124,0,2.107
india,g2_0345.tif,1726,79,0.2908,29.08,0.3981,0,4.247
india,g2_0345.tif,1727,100,0.3681,36.81,0.4752,0,5.461
india,g2_0345.tif,1728,89,0.3276,32.76,0.1855,0,5.461
india,g2_0345.tif,1729,55,0.2025,20.25,0.265,0,3.034
india,g2_0345.tif,1730,110,0.4049,40.49,0.3163,0,3.034
india,g2_0348.tif,1741,234,0.8614,86.14,0.7787,1,6.674
india,g2_0348.tif,1742,141,0.5191,51.91,0.5319,1,6.674
india,g2_0348.tif,1743,155,0.5706,57.06,0.7389,1,6.674
india,g2_0348.tif,1744,178,0.6553,65.53,0.5,1,6.674
india,g2_0348.tif,1745,178,0.6553,65.53,0.2584,0,6.674
india,g2_0358.tif,1791,363,1.3363,133.63,0.3144,0,7.974
india,g2_0358.tif,1792,322,1.1854,118.54,0.4841,0,6.258
india,g2_0358.tif,1793,256,0.9424,94.24,0.4429,0,7.533
india,g2_0358.tif,1794,166,0.6111,61.11,0.6028,1,5.581
india,g2_0358.tif,1795,486,1.7891,178.91,0.5224,1,9.101
india,g2_0367.tif,1836,39,0.1436,14.36,0.5439,1,2.825
