parcel_id,objects_over,best_iou,chip
9368,3,0.4286,g1_1874.tif
9369,4,0.1809,g1_1874.tif
9370,3,0.3627,g1_1874.tif
9371,3,0.4265,g1_1874.tif
9372,3,0.5333,g1_1874.tif
9398,1,0.2953,g1_1880.tif
9399,6,0.2042,g1_1880.tif
9400,3,0.3445,g1_1880.tif
9401,5,0.2593,g1_1880.tif
9402,2,0.2286,g1_1880.tif
9633,7,0.4586,g1_1927.tif
9634,3,0.4495,g1_1927.tif
9635,2,0.2233,g1_1927.tif
9636,1,0.3151,g1_1927.tif
9637,3,0.2436,g1_1927.tif
9658,6,0.3016,g1_1932.tif
9659,3,0.3333,g1_1932.tif
9660,3,0.3953,g1_1932.tif
9661,3,0.288,g1_1932.tif
9662,2,0.1102,g1_1932.tif
9728,3,0.4688,g1_1946.tif
9729,1,0.2564,g1_1946.tif
9730,4,0.2333,g1_1946.tif
9731,2,0.2273,g1_1946.tif
9732,4,0.5,g1_1946.tif
9808,2,0.1183,g1_1962.tif
9809,2,0.3333,g1_1962.tif
9810,2,0.4615,g1_1962.tif
9811,2,0.314,g1_1962.tif
9812,4,0.1286,g1_1962.tif
9873,5,0.7222,g1_1975.tif
9874,4,0.2167,g1_1975.tif
9875,5,0.4098,g1_1975.tif
9876,2,0.3519,g1_1975.tif
9877,5,0.6056,g1_1975.tif
1,7,0.581,g2_0000.tif
2,4,0.72,g2_0000.tif
3,3,0.2791,g2_0000.tif
4,6,0.4098,g2_0000.tif
10,4,0.7455,g2_0002.tif
11,4,0.5294,g2_0002.tif
12,5,0.6154,g2_0002.tif
13,4,0.2252,g2_0002.tif
14,3,0.2642,g2_0002.tif
30,4,0.4409,g2_0006.tif
31,2,0.437,g2_0006.tif
32,3,0.84,g2_0006.tif
33,2,0.3,g2_0006.tif
34,4,0.3213,g2_0006.tif
35,4,0.8434,g2_0007.tif
36,4,0.55,g2_0007.tif
37,2,0.6852,g2_0007.tif
38,5,0.7632,g2_0007.tif
39,4,0.2353,g2_0007.tif
50,4,0.3613,g2_0010.tif
51,3,0.0983,g2_0010.tif
52,2,0.2723,g2_0010.tif
53,2,0.2004,g2_0010.tif
54,3,0.5979,g2_0010.tif
55,12,0.3591,g2_0011.tif
56,12,0.4006,g2_0011.tif
57,6,0.3668,g2_0011.tif
58,14,0.2425,g2_0011.tif
59,8,0.3764,g2_0011.tif
65,6,0.6752,g2_0013.tif
66,11,0.5236,g2_0013.tif
67,12,0.2723,g2_0013.tif
68,8,0.3991,g2_0013.tif
69,5,0.4539,g2_0013.tif
85,5,0.5,g2_0017.tif
86,7,0.6327,g2_0017.tif
87,3,0.693,g2_0017.tif
88,5,0.4305,g2_0017.tif
89,5,0.6534,g2_0017.tif
90,3,0.6495,g2_0018.tif
91,3,0.6067,g2_0018.tif
92,4,0.618,g2_0018.tif
93,3,0.6436,g2_0018.tif
94,5,0.6374,g2_0018.tif
110,2,0.41,g2_0022.tif
111,3,0.3417,g2_0022.tif
112,2,0.3041,g2_0022.tif
113,4,0.5469,g2_0022.tif
114,5,0.5231,g2_0022.tif
300,4,0.6218,g2_0060.tif
301,4,0.7389,g2_0060.tif
302,2,0.8315,g2_0060.tif
303,4,0.5409,g2_0060.tif
304,6,0.3681,g2_0060.tif
310,3,0.3026,g2_0062.tif
311,3,0.4211,g2_0062.tif
312,5,0.2067,g2_0062.tif
313,3,0.371,g2_0062.tif
314,2,0.24,g2_0062.tif
325,3,0.1067,g2_0065.tif
326,3,0.13,g2_0065.tif
327,2,0.0895,g2_0065.tif
328,4,0.3023,g2_0065.tif
329,3,0.1395,g2_0065.tif
355,4,0.2043,g2_0071.tif
356,1,0.3797,g2_0071.tif
357,6,0.5672,g2_0071.tif
358,3,0.3294,g2_0071.tif
359,6,0.6047,g2_0071.tif
360,6,0.4928,g2_0072.tif
361,7,0.305,g2_0072.tif
362,10,0.6983,g2_0072.tif
363,9,0.379,g2_0072.tif
364,8,0.3686,g2_0072.tif
375,10,0.2345,g2_0075.tif
376,5,0.3913,g2_0075.tif
377,6,0.4318,g2_0075.tif
378,3,0.2428,g2_0075.tif
379,6,0.2935,g2_0075.tif
385,5,0.5556,g2_0077.tif
386,2,0.538,g2_0077.tif
387,7,0.4769,g2_0077.tif
388,5,0.4253,g2_0077.tif
389,2,0.2563,g2_0077.tif
490,10,0.2444,g2_0098.tif
491,11,0.1794,g2_0098.tif
492,7,0.3835,g2_0098.tif
493,4,0.5808,g2_0098.tif
494,10,0.4323,g2_0098.tif
505,7,0.4158,g2_0101.tif
506,4,0.7741,g2_0101.tif
507,4,0.7236,g2_0101.tif
508,9,0.2727,g2_0101.tif
509,5,0.657,g2_0101.tif
525,5,0.386,g2_0105.tif
526,2,0.2308,g2_0105.tif
527,5,0.4882,g2_0105.tif
528,3,0.2302,g2_0105.tif
529,2,0.3051,g2_0105.tif
560,4,0.1176,g2_0112.tif
561,2,0.3913,g2_0112.tif
562,5,0.3156,g2_0112.tif
563,2,0.1632,g2_0112.tif
564,2,0.1818,g2_0112.tif
575,12,0.1619,g2_0115.tif
576,9,0.5172,g2_0115.tif
578,30,0.1115,g2_0115.tif
579,13,0.2236,g2_0115.tif
671,8,0.4722,g2_0134.tif
672,6,0.6633,g2_0134.tif
673,6,0.5143,g2_0134.tif
674,4,0.9078,g2_0134.tif
675,6,0.4513,g2_0134.tif
676,5,0.3648,g2_0135.tif
677,4,0.3644,g2_0135.tif
678,5,0.6085,g2_0135.tif
679,4,0.5087,g2_0135.tif
680,5,0.6029,g2_0135.tif
686,7,0.2661,g2_0137.tif
687,8,0.5704,g2_0137.tif
688,12,0.2917,g2_0137.tif
